----------------------------------------------------------
initial solve
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
random destroy transition at 2252
optimisation finished successfully after 110 iterations, 225 evaluations
random create transition at 2253
random create transition at 2254
optimisation finished successfully after 98 iterations, 212 evaluations
accept create segment at 2254
random destroy transition at 2164
optimisation failed with message Maximum number of function evaluations has been exceeded. after 662 iterations, 1600 evaluations
random destroy transition at 2255
optimisation failed with message Maximum number of function evaluations has been exceeded. after 219 iterations, 1600 evaluations
random create transition at 2256
random destroy transition at 2257
optimisation finished successfully after 68 iterations, 165 evaluations
accept destroy segment 2257
random create transition at 2164
optimisation finished successfully after 289 iterations, 510 evaluations
random create transition at 2258
optimisation finished successfully after 72 iterations, 186 evaluations
accept create segment at 2258
random create transition at 2164
optimisation finished successfully after 378 iterations, 597 evaluations
random create transition at 2259
optimisation finished successfully after 90 iterations, 208 evaluations
accept create segment at 2259
random destroy transition at 2260
optimisation finished successfully after 81 iterations, 200 evaluations
accept destroy segment 2260
random create transition at 2164
optimisation finished successfully after 224 iterations, 364 evaluations
random create transition at 2261
random destroy transition at 2263
optimisation finished successfully after 89 iterations, 202 evaluations
accept destroy segment 2263
random create transition at 2164
optimisation failed with message Maximum number of function evaluations has been exceeded. after 255 iterations, 2000 evaluations
random destroy transition at 2264
optimisation finished successfully after 83 iterations, 180 evaluations
accept destroy segment 2264
random destroy transition at 2164
optimisation failed with message Maximum number of function evaluations has been exceeded. after 438 iterations, 1600 evaluations
random create transition at 2265
optimisation finished successfully after 90 iterations, 207 evaluations
accept create segment at 2265
random create transition at 2164
optimisation finished successfully after 325 iterations, 490 evaluations
random destroy transition at 2266
optimisation failed with message Maximum number of function evaluations has been exceeded. after 542 iterations, 1600 evaluations
random create transition at 2267
optimisation finished successfully after 74 iterations, 184 evaluations
random destroy transition at 2164
optimisation finished successfully after 190 iterations, 342 evaluations
random create transition at 2249
optimisation finished successfully after 92 iterations, 195 evaluations
random destroy transition at 2250
optimisation finished successfully after 161 iterations, 270 evaluations
random create transition at 2252
optimisation finished successfully after 117 iterations, 234 evaluations
accept create segment at 2252
random create transition at 2266
random destroy transition at 2268
optimisation finished successfully after 99 iterations, 203 evaluations
random create transition at 2269
optimisation finished successfully after 166 iterations, 329 evaluations
accept create segment at 2269
random destroy transition at 2266
optimisation finished successfully after 97 iterations, 215 evaluations
accept destroy segment 2266
random create transition at 2267
optimisation finished successfully after 71 iterations, 177 evaluations
random destroy transition at 2270
optimisation finished successfully after 99 iterations, 213 evaluations
accept destroy segment 2270
random create transition at 2272
optimisation finished successfully after 66 iterations, 184 evaluations
accept create segment at 2272
random create transition at 2267
optimisation finished successfully after 79 iterations, 196 evaluations
random destroy transition at 2273
optimisation finished successfully after 112 iterations, 224 evaluations
random create transition at 2274
optimisation finished successfully after 110 iterations, 246 evaluations
random destroy transition at 2275
optimisation finished successfully after 65 iterations, 159 evaluations
accept destroy segment 2275
random create transition at 2267
optimisation finished successfully after 90 iterations, 240 evaluations
random destroy transition at 2276
optimisation finished successfully after 97 iterations, 197 evaluations
random create transition at 2255
optimisation finished successfully after 230 iterations, 391 evaluations
accept create segment at 2255
random create transition at 2249
optimisation finished successfully after 120 iterations, 221 evaluations
accept create segment at 2249
random destroy transition at 2250
optimisation finished successfully after 136 iterations, 250 evaluations
random destroy transition at 2277
optimisation finished successfully after 111 iterations, 205 evaluations
random create transition at 2278
optimisation finished successfully after 93 iterations, 214 evaluations
random destroy transition at 2279
optimisation finished successfully after 108 iterations, 199 evaluations
random destroy transition at 2280
optimisation finished successfully after 99 iterations, 187 evaluations
accept destroy segment 2280
random create transition at 2250
optimisation finished successfully after 104 iterations, 242 evaluations
random destroy transition at 2281
optimisation finished successfully after 164 iterations, 292 evaluations
random create transition at 2250
optimisation finished successfully after 104 iterations, 242 evaluations
random create transition at 2267
optimisation finished successfully after 122 iterations, 275 evaluations
random create transition at 2273
optimisation finished successfully after 106 iterations, 241 evaluations
random create transition at 2276
optimisation finished successfully after 94 iterations, 213 evaluations
accept create segment at 2276
random destroy transition at 2267
optimisation finished successfully after 104 iterations, 226 evaluations
accept destroy segment 2267
random create transition at 2164
optimisation finished successfully after 466 iterations, 733 evaluations
random destroy transition at 2282
optimisation finished successfully after 149 iterations, 261 evaluations
accept destroy segment 2282
random destroy transition at 2284
optimisation finished successfully after 117 iterations, 220 evaluations
random destroy transition at 2285
optimisation finished successfully after 177 iterations, 329 evaluations
random destroy transition at 2164
optimisation failed with message Maximum number of function evaluations has been exceeded. after 442 iterations, 1600 evaluations
random destroy transition at 2277
optimisation finished successfully after 101 iterations, 202 evaluations
random create transition at 2278
optimisation finished successfully after 90 iterations, 188 evaluations
random destroy transition at 2281
optimisation finished successfully after 142 iterations, 246 evaluations
random destroy transition at 2284
optimisation finished successfully after 117 iterations, 220 evaluations
random create transition at 2285
optimisation finished successfully after 85 iterations, 199 evaluations
random destroy transition at 716
optimisation finished successfully after 126 iterations, 228 evaluations
random create transition at 730
optimisation finished successfully after 80 iterations, 194 evaluations
accept create segment at 730
random destroy transition at 2024
optimisation finished successfully after 103 iterations, 195 evaluations
random create transition at 2286
optimisation finished successfully after 86 iterations, 202 evaluations
random destroy transition at 2287
optimisation finished successfully after 72 iterations, 150 evaluations
random destroy transition at 2024
optimisation finished successfully after 103 iterations, 195 evaluations
random destroy transition at 2286
optimisation finished successfully after 144 iterations, 259 evaluations
random create transition at 2287
optimisation finished successfully after 102 iterations, 229 evaluations
accept create segment at 2287
random destroy transition at 2024
optimisation finished successfully after 83 iterations, 168 evaluations
accept destroy segment 2024
random create transition at 1853
optimisation finished successfully after 98 iterations, 202 evaluations
accept create segment at 1853
random destroy transition at 1083
optimisation finished successfully after 102 iterations, 193 evaluations
random destroy transition at 2288
optimisation finished successfully after 68 iterations, 151 evaluations
random destroy transition at 2290
optimisation finished successfully after 84 iterations, 179 evaluations
random destroy transition at 2291
optimisation finished successfully after 113 iterations, 215 evaluations
random destroy transition at 2292
optimisation finished successfully after 67 iterations, 143 evaluations
accept destroy segment 2292
random destroy transition at 1083
optimisation finished successfully after 99 iterations, 192 evaluations
random destroy transition at 2293
optimisation finished successfully after 75 iterations, 166 evaluations
random create transition at 1083
optimisation finished successfully after 79 iterations, 171 evaluations
random create transition at 2288
optimisation finished successfully after 70 iterations, 174 evaluations
accept create segment at 2288
random create transition at 2290
optimisation finished successfully after 99 iterations, 236 evaluations
random destroy transition at 2294
optimisation finished successfully after 52 iterations, 131 evaluations
accept destroy segment 2294
random destroy transition at 2295
optimisation finished successfully after 96 iterations, 198 evaluations
random create transition at 2296
optimisation finished successfully after 128 iterations, 240 evaluations
accept create segment at 2296
random create transition at 2295
random destroy transition at 2297
optimisation finished successfully after 76 iterations, 164 evaluations
random create transition at 2298
optimisation finished successfully after 74 iterations, 183 evaluations
random create transition at 2290
optimisation finished successfully after 62 iterations, 166 evaluations
random destroy transition at 2293
optimisation finished successfully after 69 iterations, 153 evaluations
random create transition at 2297
optimisation finished successfully after 74 iterations, 176 evaluations
random create transition at 2298
optimisation finished successfully after 68 iterations, 174 evaluations
random create transition at 735
optimisation failed with message Maximum number of function evaluations has been exceeded. after 800 iterations, 2000 evaluations
random create transition at 747
optimisation finished successfully after 77 iterations, 190 evaluations
random create transition at 755
optimisation failed with message Maximum number of function evaluations has been exceeded. after 231 iterations, 2000 evaluations
random create transition at 772
optimisation finished successfully after 103 iterations, 216 evaluations
random destroy transition at 781
optimisation finished successfully after 96 iterations, 191 evaluations
random create transition at 790
optimisation finished successfully after 116 iterations, 238 evaluations
random destroy transition at 792
optimisation finished successfully after 56 iterations, 131 evaluations
random destroy transition at 802
optimisation finished successfully after 113 iterations, 207 evaluations
random destroy transition at 803
optimisation finished successfully after 82 iterations, 169 evaluations
random destroy transition at 819
optimisation finished successfully after 125 iterations, 229 evaluations
random destroy transition at 821
optimisation finished successfully after 105 iterations, 194 evaluations
accept destroy segment 821
random create transition at 1029
optimisation finished successfully after 112 iterations, 224 evaluations
accept create segment at 1029
random destroy transition at 2092
optimisation finished successfully after 86 iterations, 177 evaluations
accept destroy segment 2092
random create transition at 1033
optimisation failed with message Maximum number of function evaluations has been exceeded. after 274 iterations, 2000 evaluations
random destroy transition at 2299
optimisation finished successfully after 87 iterations, 168 evaluations
random create transition at 2300
optimisation finished successfully after 98 iterations, 206 evaluations
accept create segment at 2300
random destroy transition at 2302
optimisation finished successfully after 92 iterations, 182 evaluations
random destroy transition at 2303
optimisation finished successfully after 80 iterations, 169 evaluations
random create transition at 2304
optimisation finished successfully after 136 iterations, 258 evaluations
random create transition at 1033
optimisation failed with message Maximum number of function evaluations has been exceeded. after 620 iterations, 2000 evaluations
random create transition at 2299
optimisation failed with message Maximum number of function evaluations has been exceeded. after 253 iterations, 2000 evaluations
random destroy transition at 2302
optimisation finished successfully after 92 iterations, 182 evaluations
random destroy transition at 2303
optimisation finished successfully after 80 iterations, 169 evaluations
random destroy transition at 2304
optimisation finished successfully after 69 iterations, 147 evaluations
accept destroy segment 2304
random create transition at 2302
optimisation finished successfully after 104 iterations, 223 evaluations
random destroy transition at 2305
optimisation finished successfully after 150 iterations, 257 evaluations
random destroy transition at 2302
optimisation finished successfully after 82 iterations, 172 evaluations
random destroy transition at 2305
optimisation finished successfully after 150 iterations, 257 evaluations
random destroy transition at 824
optimisation finished successfully after 75 iterations, 169 evaluations
random destroy transition at 828
optimisation finished successfully after 111 iterations, 211 evaluations
random destroy transition at 856
optimisation finished successfully after 81 iterations, 166 evaluations
random create transition at 859
optimisation finished successfully after 101 iterations, 215 evaluations
random create transition at 862
optimisation finished successfully after 95 iterations, 191 evaluations
random destroy transition at 864
optimisation failed with message Maximum number of function evaluations has been exceeded. after 614 iterations, 1600 evaluations
random create transition at 882
optimisation finished successfully after 201 iterations, 364 evaluations
random destroy transition at 884
optimisation finished successfully after 93 iterations, 170 evaluations
random destroy transition at 889
optimisation finished successfully after 127 iterations, 209 evaluations
random create transition at 903
optimisation finished successfully after 103 iterations, 225 evaluations
random create transition at 904
optimisation finished successfully after 74 iterations, 193 evaluations
random create transition at 906
optimisation finished successfully after 110 iterations, 234 evaluations
random create transition at 907
optimisation finished successfully after 88 iterations, 205 evaluations
random destroy transition at 913
optimisation finished successfully after 131 iterations, 259 evaluations
random create transition at 958
optimisation finished successfully after 117 iterations, 234 evaluations
accept create segment at 958
random destroy transition at 747
optimisation finished successfully after 97 iterations, 204 evaluations
accept destroy segment 747
random create transition at 631
random destroy transition at 2306
optimisation finished successfully after 139 iterations, 246 evaluations
random destroy transition at 2308
optimisation failed with message Maximum number of function evaluations has been exceeded. after 623 iterations, 1600 evaluations
random destroy transition at 2306
optimisation finished successfully after 139 iterations, 246 evaluations
random destroy transition at 2308
optimisation failed with message Maximum number of function evaluations has been exceeded. after 623 iterations, 1600 evaluations
random create transition at 964
optimisation finished successfully after 73 iterations, 170 evaluations
random create transition at 965
optimisation finished successfully after 116 iterations, 216 evaluations
random destroy transition at 966
optimisation finished successfully after 125 iterations, 218 evaluations
random create transition at 972
optimisation finished successfully after 166 iterations, 285 evaluations
random create transition at 973
optimisation finished successfully after 63 iterations, 168 evaluations
random create transition at 980
optimisation finished successfully after 75 iterations, 200 evaluations
random destroy transition at 983
optimisation finished successfully after 81 iterations, 163 evaluations
random destroy transition at 997
optimisation finished successfully after 130 iterations, 222 evaluations
random destroy transition at 1002
optimisation finished successfully after 102 iterations, 195 evaluations
random destroy transition at 1012
optimisation finished successfully after 78 iterations, 179 evaluations
random create transition at 1014
optimisation failed with message Maximum number of function evaluations has been exceeded. after 276 iterations, 2000 evaluations
random destroy transition at 1015
optimisation finished successfully after 75 iterations, 161 evaluations
random create transition at 1033
optimisation failed with message Maximum number of function evaluations has been exceeded. after 313 iterations, 2000 evaluations
random destroy transition at 1053
optimisation failed with message Maximum number of function evaluations has been exceeded. after 205 iterations, 1600 evaluations
random create transition at 1058
optimisation finished successfully after 285 iterations, 466 evaluations
random create transition at 1072
optimisation finished successfully after 100 iterations, 217 evaluations
random destroy transition at 1074
optimisation finished successfully after 83 iterations, 161 evaluations
random destroy transition at 1083
optimisation finished successfully after 167 iterations, 280 evaluations
random create transition at 1088
optimisation finished successfully after 78 iterations, 182 evaluations
random create transition at 1092
optimisation finished successfully after 45 iterations, 144 evaluations
random destroy transition at 1098
optimisation finished successfully after 87 iterations, 169 evaluations
random create transition at 1151
optimisation finished successfully after 140 iterations, 273 evaluations
random create transition at 1152
optimisation finished successfully after 140 iterations, 243 evaluations
random create transition at 1164
optimisation finished successfully after 124 iterations, 225 evaluations
random destroy transition at 1172
optimisation finished successfully after 124 iterations, 221 evaluations
random create transition at 1177
optimisation finished successfully after 138 iterations, 263 evaluations
random create transition at 1178
optimisation finished successfully after 86 iterations, 187 evaluations
random destroy transition at 1194
optimisation finished successfully after 91 iterations, 175 evaluations
random destroy transition at 1233
optimisation finished successfully after 87 iterations, 191 evaluations
random destroy transition at 1234
optimisation finished successfully after 79 iterations, 183 evaluations
random create transition at 1255
optimisation finished successfully after 60 iterations, 137 evaluations
random create transition at 1264
optimisation finished successfully after 82 iterations, 185 evaluations
random create transition at 1267
optimisation finished successfully after 44 iterations, 135 evaluations
random create transition at 1268
optimisation finished successfully after 71 iterations, 177 evaluations
random destroy transition at 1269
optimisation finished successfully after 131 iterations, 231 evaluations
random destroy transition at 1273
optimisation finished successfully after 73 iterations, 150 evaluations
random destroy transition at 1274
optimisation finished successfully after 157 iterations, 281 evaluations
random destroy transition at 1275
optimisation finished successfully after 92 iterations, 178 evaluations
random create transition at 1279
optimisation finished successfully after 121 iterations, 217 evaluations
random create transition at 1284
optimisation finished successfully after 92 iterations, 198 evaluations
random destroy transition at 1296
optimisation finished successfully after 149 iterations, 282 evaluations
random create transition at 1303
optimisation finished successfully after 114 iterations, 227 evaluations
random create transition at 1321
optimisation finished successfully after 101 iterations, 199 evaluations
random create transition at 1327
optimisation finished successfully after 147 iterations, 261 evaluations
random create transition at 1329
optimisation finished successfully after 109 iterations, 209 evaluations
random create transition at 1369
optimisation finished successfully after 145 iterations, 272 evaluations
accept create segment at 1369
random destroy transition at 1418
optimisation finished successfully after 108 iterations, 195 evaluations
accept destroy segment 1418
random create transition at 1402
optimisation finished successfully after 141 iterations, 259 evaluations
accept create segment at 1402
random create transition at 1426
optimisation finished successfully after 133 iterations, 246 evaluations
random destroy transition at 2309
optimisation failed with message Maximum number of function evaluations has been exceeded. after 474 iterations, 1600 evaluations
random destroy transition at 2311
optimisation finished successfully after 92 iterations, 181 evaluations
random create transition at 2312
optimisation finished successfully after 93 iterations, 194 evaluations
random create transition at 2313
optimisation finished successfully after 137 iterations, 246 evaluations
accept create segment at 2313
random destroy transition at 1426
optimisation finished successfully after 120 iterations, 216 evaluations
accept destroy segment 1426
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 519 iterations, 1600 evaluations
random create transition at 2314
optimisation finished successfully after 106 iterations, 218 evaluations
random create transition at 2316
optimisation finished successfully after 144 iterations, 266 evaluations
accept create segment at 2316
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 248 iterations, 1600 evaluations
random create transition at 2317
optimisation finished successfully after 151 iterations, 280 evaluations
accept create segment at 2317
random destroy transition at 2318
optimisation finished successfully after 75 iterations, 159 evaluations
accept destroy segment 2318
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 252 iterations, 1600 evaluations
random destroy transition at 2319
optimisation finished successfully after 86 iterations, 185 evaluations
accept destroy segment 2319
random create transition at 2321
optimisation finished successfully after 118 iterations, 243 evaluations
accept create segment at 2321
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 267 iterations, 1600 evaluations
random destroy transition at 2322
optimisation finished successfully after 148 iterations, 259 evaluations
random destroy transition at 2323
optimisation finished successfully after 81 iterations, 165 evaluations
accept destroy segment 2323
random create transition at 2324
optimisation finished successfully after 92 iterations, 192 evaluations
random create transition at 2325
optimisation finished successfully after 138 iterations, 244 evaluations
accept create segment at 2325
random destroy transition at 2324
optimisation finished successfully after 79 iterations, 165 evaluations
accept destroy segment 2324
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 259 iterations, 1600 evaluations
random destroy transition at 2326
optimisation finished successfully after 153 iterations, 272 evaluations
random create transition at 2328
optimisation finished successfully after 110 iterations, 220 evaluations
accept create segment at 2328
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 259 iterations, 1600 evaluations
random create transition at 2329
optimisation finished successfully after 168 iterations, 334 evaluations
random destroy transition at 2330
optimisation finished successfully after 87 iterations, 170 evaluations
accept destroy segment 2330
random create transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 302 iterations, 2000 evaluations
random create transition at 2331
optimisation finished successfully after 113 iterations, 215 evaluations
accept create segment at 2331
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 275 iterations, 1600 evaluations
random create transition at 2332
optimisation finished successfully after 104 iterations, 214 evaluations
accept create segment at 2332
random destroy transition at 2333
optimisation finished successfully after 93 iterations, 190 evaluations
accept destroy segment 2333
random create transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 304 iterations, 2000 evaluations
random destroy transition at 2334
optimisation finished successfully after 96 iterations, 189 evaluations
random destroy transition at 2336
optimisation finished successfully after 95 iterations, 189 evaluations
accept destroy segment 2336
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 522 iterations, 1600 evaluations
random destroy transition at 2337
optimisation finished successfully after 85 iterations, 174 evaluations
random destroy transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 522 iterations, 1600 evaluations
random create transition at 2309
random destroy transition at 2311
optimisation finished successfully after 115 iterations, 219 evaluations
random create transition at 2312
optimisation finished successfully after 107 iterations, 223 evaluations
random destroy transition at 2326
optimisation finished successfully after 124 iterations, 233 evaluations
random create transition at 2337
optimisation finished successfully after 118 iterations, 227 evaluations
random destroy transition at 1389
optimisation failed with message Maximum number of function evaluations has been exceeded. after 217 iterations, 1600 evaluations
random destroy transition at 1414
optimisation failed with message Maximum number of function evaluations has been exceeded. after 217 iterations, 1600 evaluations
random create transition at 1427
optimisation failed with message Maximum number of function evaluations has been exceeded. after 303 iterations, 2000 evaluations
random create transition at 1430
optimisation finished successfully after 106 iterations, 209 evaluations
random destroy transition at 1435
optimisation failed with message Maximum number of function evaluations has been exceeded. after 496 iterations, 1600 evaluations
random create transition at 1446
random create transition at 1447
optimisation finished successfully after 160 iterations, 286 evaluations
accept create segment at 1447
random create transition at 1448
optimisation failed with message Maximum number of function evaluations has been exceeded. after 846 iterations, 2000 evaluations
random destroy transition at 2338
optimisation failed with message Maximum number of function evaluations has been exceeded. after 480 iterations, 1600 evaluations
accept destroy segment 2338
random create transition at 2339
random destroy transition at 2340
optimisation failed with message Maximum number of function evaluations has been exceeded. after 207 iterations, 1600 evaluations
random destroy transition at 1448
optimisation failed with message Maximum number of function evaluations has been exceeded. after 463 iterations, 1600 evaluations
random destroy transition at 2340
optimisation failed with message Maximum number of function evaluations has been exceeded. after 207 iterations, 1600 evaluations
random create transition at 1448
optimisation failed with message Maximum number of function evaluations has been exceeded. after 769 iterations, 2000 evaluations
random destroy transition at 1479
optimisation failed with message Maximum number of function evaluations has been exceeded. after 195 iterations, 1600 evaluations
random create transition at 1485
optimisation failed with message Maximum number of function evaluations has been exceeded. after 258 iterations, 2000 evaluations
accept create segment at 1485
random destroy transition at 40
optimisation finished successfully after 103 iterations, 184 evaluations
random destroy transition at 2341
optimisation finished successfully after 70 iterations, 159 evaluations
accept destroy segment 2341
random destroy transition at 2342
optimisation finished successfully after 65 iterations, 151 evaluations
random destroy transition at 2343
optimisation finished successfully after 71 iterations, 154 evaluations
accept destroy segment 2343
random destroy transition at 2342
optimisation finished successfully after 108 iterations, 212 evaluations
random create transition at 2344
optimisation finished successfully after 62 iterations, 161 evaluations
accept create segment at 2344
random destroy transition at 2342
optimisation finished successfully after 85 iterations, 173 evaluations
random destroy transition at 2345
optimisation finished successfully after 350 iterations, 569 evaluations
random destroy transition at 2346
optimisation finished successfully after 84 iterations, 162 evaluations
accept destroy segment 2346
random create transition at 2342
optimisation finished successfully after 76 iterations, 181 evaluations
random destroy transition at 2347
optimisation finished successfully after 112 iterations, 226 evaluations
random destroy transition at 40
optimisation finished successfully after 87 iterations, 190 evaluations
random destroy transition at 2342
optimisation finished successfully after 109 iterations, 204 evaluations
random destroy transition at 2347
optimisation finished successfully after 112 iterations, 226 evaluations
random create transition at 40
optimisation finished successfully after 85 iterations, 195 evaluations
random destroy transition at 1487
optimisation failed with message Maximum number of function evaluations has been exceeded. after 242 iterations, 1600 evaluations
random create transition at 1491
optimisation finished successfully after 130 iterations, 241 evaluations
random create transition at 1493
optimisation finished successfully after 210 iterations, 351 evaluations
random destroy transition at 1494
optimisation finished successfully after 108 iterations, 190 evaluations
random create transition at 1498
optimisation finished successfully after 104 iterations, 211 evaluations
random create transition at 1501
optimisation finished successfully after 131 iterations, 260 evaluations
random destroy transition at 1505
optimisation finished successfully after 85 iterations, 166 evaluations
random create transition at 1507
optimisation finished successfully after 184 iterations, 335 evaluations
random create transition at 1515
optimisation finished successfully after 133 iterations, 249 evaluations
random destroy transition at 1524
optimisation finished successfully after 102 iterations, 188 evaluations
random create transition at 1525
optimisation finished successfully after 81 iterations, 211 evaluations
random create transition at 1527
optimisation failed with message Maximum number of function evaluations has been exceeded. after 251 iterations, 2000 evaluations
random destroy transition at 1531
optimisation finished successfully after 76 iterations, 162 evaluations
random destroy transition at 1534
optimisation finished successfully after 33 iterations, 115 evaluations
random destroy transition at 1535
optimisation finished successfully after 142 iterations, 264 evaluations
random create transition at 1558
optimisation finished successfully after 97 iterations, 199 evaluations
accept create segment at 1558
random create transition at 1562
optimisation finished successfully after 140 iterations, 237 evaluations
accept create segment at 1562
random create transition at 1561
optimisation finished successfully after 160 iterations, 285 evaluations
accept create segment at 1561
random destroy transition at 1768
optimisation finished successfully after 169 iterations, 277 evaluations
accept destroy segment 1768
random destroy transition at 1767
optimisation finished successfully after 128 iterations, 238 evaluations
random destroy transition at 2348
optimisation finished successfully after 90 iterations, 173 evaluations
random create transition at 2349
optimisation finished successfully after 104 iterations, 215 evaluations
accept create segment at 2349
random create transition at 2350
optimisation finished successfully after 132 iterations, 251 evaluations
accept create segment at 2350
random destroy transition at 2351
optimisation finished successfully after 71 iterations, 159 evaluations
random create transition at 2352
optimisation finished successfully after 118 iterations, 225 evaluations
random destroy transition at 2354
optimisation finished successfully after 89 iterations, 173 evaluations
accept destroy segment 2354
random destroy transition at 1767
optimisation finished successfully after 120 iterations, 217 evaluations
random create transition at 2355
optimisation finished successfully after 96 iterations, 211 evaluations
accept create segment at 2355
random create transition at 2356
optimisation finished successfully after 123 iterations, 250 evaluations
accept create segment at 2356
random destroy transition at 2357
optimisation finished successfully after 119 iterations, 226 evaluations
random destroy transition at 2358
optimisation finished successfully after 120 iterations, 221 evaluations
accept destroy segment 2358
random destroy transition at 2351
optimisation finished successfully after 80 iterations, 165 evaluations
random destroy transition at 2359
optimisation finished successfully after 97 iterations, 187 evaluations
random destroy transition at 2360
optimisation finished successfully after 109 iterations, 207 evaluations
accept destroy segment 2360
random destroy transition at 2361
optimisation finished successfully after 101 iterations, 192 evaluations
accept destroy segment 2361
random destroy transition at 2362
optimisation finished successfully after 65 iterations, 148 evaluations
accept destroy segment 2362
random destroy transition at 2363
optimisation finished successfully after 151 iterations, 270 evaluations
accept destroy segment 2363
random destroy transition at 2364
optimisation finished successfully after 92 iterations, 182 evaluations
random create transition at 2368
optimisation finished successfully after 107 iterations, 216 evaluations
random destroy transition at 1767
optimisation finished successfully after 105 iterations, 211 evaluations
random create transition at 2351
optimisation finished successfully after 107 iterations, 211 evaluations
random create transition at 2359
optimisation finished successfully after 118 iterations, 239 evaluations
random destroy transition at 2364
optimisation finished successfully after 92 iterations, 182 evaluations
random destroy transition at 2368
optimisation finished successfully after 87 iterations, 172 evaluations
random create transition at 1570
optimisation finished successfully after 75 iterations, 179 evaluations
random create transition at 1574
optimisation finished successfully after 115 iterations, 234 evaluations
random destroy transition at 1586
optimisation finished successfully after 90 iterations, 186 evaluations
random create transition at 1588
optimisation finished successfully after 104 iterations, 208 evaluations
random create transition at 1592
optimisation finished successfully after 246 iterations, 414 evaluations
random destroy transition at 1594
optimisation finished successfully after 108 iterations, 197 evaluations
random create transition at 1595
optimisation finished successfully after 95 iterations, 197 evaluations
random destroy transition at 1596
optimisation finished successfully after 86 iterations, 196 evaluations
random create transition at 1598
optimisation finished successfully after 45 iterations, 146 evaluations
random create transition at 1603
optimisation finished successfully after 72 iterations, 180 evaluations
accept create segment at 1603
random create transition at 1608
optimisation finished successfully after 99 iterations, 215 evaluations
random destroy transition at 2369
optimisation finished successfully after 95 iterations, 182 evaluations
random create transition at 2370
optimisation finished successfully after 119 iterations, 226 evaluations
random destroy transition at 1608
optimisation finished successfully after 126 iterations, 228 evaluations
accept destroy segment 1608
random destroy transition at 500
optimisation finished successfully after 135 iterations, 233 evaluations
random create transition at 2371
optimisation finished successfully after 131 iterations, 238 evaluations
random create transition at 500
optimisation finished successfully after 72 iterations, 177 evaluations
random create transition at 2369
optimisation finished successfully after 137 iterations, 256 evaluations
accept create segment at 2369
random create transition at 2371
optimisation finished successfully after 104 iterations, 217 evaluations
random create transition at 2372
optimisation finished successfully after 113 iterations, 218 evaluations
accept create segment at 2372
random create transition at 2373
optimisation finished successfully after 89 iterations, 197 evaluations
accept create segment at 2373
random create transition at 2371
optimisation finished successfully after 80 iterations, 185 evaluations
accept create segment at 2371
random create transition at 500
optimisation finished successfully after 91 iterations, 199 evaluations
accept create segment at 500
random destroy transition at 819
optimisation finished successfully after 89 iterations, 182 evaluations
random destroy transition at 2374
optimisation finished successfully after 137 iterations, 252 evaluations
accept destroy segment 2374
random create transition at 2375
optimisation finished successfully after 83 iterations, 198 evaluations
accept create segment at 2375
random create transition at 2376
random create transition at 2377
optimisation finished successfully after 70 iterations, 185 evaluations
accept create segment at 2377
random create transition at 2378
optimisation finished successfully after 94 iterations, 206 evaluations
random destroy transition at 2379
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
random destroy transition at 2380
optimisation finished successfully after 75 iterations, 171 evaluations
accept destroy segment 2380
random destroy transition at 2381
optimisation finished successfully after 81 iterations, 159 evaluations
accept destroy segment 2381
random destroy transition at 819
optimisation finished successfully after 73 iterations, 170 evaluations
random destroy transition at 2382
optimisation finished successfully after 122 iterations, 239 evaluations
random destroy transition at 2383
optimisation finished successfully after 197 iterations, 332 evaluations
random create transition at 2384
optimisation finished successfully after 60 iterations, 175 evaluations
random create transition at 2385
optimisation finished successfully after 89 iterations, 218 evaluations
random create transition at 2386
optimisation finished successfully after 80 iterations, 207 evaluations
accept create segment at 2386
random create transition at 2378
optimisation finished successfully after 67 iterations, 186 evaluations
random destroy transition at 2388
optimisation finished successfully after 93 iterations, 207 evaluations
random create transition at 2389
optimisation failed with message Maximum number of function evaluations has been exceeded. after 559 iterations, 2000 evaluations
random destroy transition at 2390
optimisation finished successfully after 69 iterations, 172 evaluations
accept destroy segment 2390
random create transition at 2378
optimisation finished successfully after 171 iterations, 311 evaluations
random destroy transition at 2391
optimisation finished successfully after 46 iterations, 133 evaluations
accept destroy segment 2391
random destroy transition at 2378
optimisation finished successfully after 86 iterations, 178 evaluations
accept destroy segment 2378
random destroy transition at 2388
optimisation finished successfully after 76 iterations, 169 evaluations
random destroy transition at 2393
optimisation finished successfully after 63 iterations, 155 evaluations
accept destroy segment 2393
random create transition at 2388
